Hour,Region,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridSell_MW,GridLoad_MW,GridCharge_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,ChargePower_MW,DischargePower_MW,SOC_MWh
2354,RegionA,23.026,380.174,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,105.67999999999995,0.0,0.0,64.5
2355,RegionA,26.3413333333,376.858667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,178.02999955004498,0.0,0.0,64.5
2356,RegionA,21.1516666667,382.048333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,255.68000044995495,0.0,0.0,64.5
2357,RegionA,8.8846666667,394.315333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,333.3300004499549,0.0,0.0,64.5
2358,RegionA,5.0313333333,398.168667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,405.67999955004495,0.0,0.0,64.5
2359,RegionA,3.94,399.26,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,467.80999999999995,0.0,0.0,64.5
2360,RegionA,5.5466666667,397.653333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,515.490000449955,0.0,0.0,64.5
2361,RegionA,6.616,396.584,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,0.0,64.5
2362,RegionA,6.1946666667,397.005333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,555.680000449955,0.0,0.0,64.5
2363,RegionA,7.2056666667,375.234333,382.4399996667,516.293999550045,0.0,0.0,0.0,0.0,516.293999550045,0.0,0.0,573.486000449955,0.0,0.0,64.5
2364,RegionA,17.3046666667,318.145333,335.4499996667,452.8574995500451,0.0,0.0,0.0,0.0,452.8574995500451,0.0,0.0,606.9525004499549,0.0,0.0,64.5
2365,RegionA,16.188,323.712,339.9,458.865,0.0,0.0,0.0,0.0,458.865,0.0,0.0,553.265,0.0,0.0,64.5
2366,RegionA,14.8633333333,306.784667,321.6480003333,434.224800449955,0.0,0.0,0.0,0.0,434.224800449955,0.0,0.0,515.775199550045,0.0,0.0,64.5
2367,RegionA,7.275,279.265,286.53999999999996,386.82899999999995,0.0,0.0,0.0,0.0,386.82899999999995,0.0,0.0,490.821,0.0,0.0,64.5
2368,RegionA,6.8226666667,252.677333,259.4999996667,350.324999550045,0.0,0.0,0.0,0.0,350.324999550045,0.0,0.0,449.675000449955,0.0,0.0,64.5
2369,RegionA,9.153,244.037,253.19,341.8065,0.0,0.0,0.0,0.0,341.8065,0.0,0.0,380.5435,0.0,0.0,64.5
2370,RegionA,21.2016666667,223.778333,244.9799996667,330.722999550045,0.0,0.0,0.0,0.0,330.722999550045,0.0,0.0,319.277000449955,0.0,0.0,64.5
2371,RegionA,21.4786666667,211.681333,233.1599996667,314.765999550045,0.0,0.0,0.0,0.0,314.765999550045,0.0,0.0,273.104000449955,0.0,0.0,64.5
2372,RegionA,19.2026666667,228.347333,247.5499996667,334.192499550045,0.0,0.0,0.0,0.0,334.192499550045,0.0,0.0,205.99750044995506,0.0,0.0,64.5
2373,RegionA,15.9013333333,261.048667,276.9500003333,373.88250044995505,0.0,0.0,0.0,0.0,373.88250044995505,0.0,0.0,136.33749955004498,0.0,0.0,64.5
2374,RegionA,18.3066666667,271.923333,290.2299996667,391.810499550045,0.0,0.0,0.0,0.0,391.810499550045,0.0,0.0,108.189500449955,0.0,0.0,64.5
2375,RegionA,17.1186666667,314.171333,331.2899996667,447.24149955004503,0.0,0.0,0.0,0.0,447.24149955004503,0.0,0.0,62.97850044995499,0.0,0.0,64.5
2376,RegionA,14.0353333333,309.804667,323.8400003333,437.184000449955,0.0,0.0,0.0,0.0,437.184000449955,0.0,0.0,103.00599955004503,0.0,0.0,64.5
2377,RegionA,15.6033333333,365.486667,381.0900003333,514.471500449955,0.0,0.0,0.0,0.0,514.471500449955,-0.0,0.0,73.39849955004502,0.0,0.0,64.5
2378,RegionA,14.2066666667,386.013333,400.2199996667,540.296999550045,0.0,0.0,0.0,0.0,540.296999550045,0.0,0.0,109.70300044995497,0.0,0.0,64.5
2379,RegionA,10.0226666667,393.177333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,178.03000044995508,0.0,0.0,64.5
2380,RegionA,26.4726666667,376.727333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,255.68000044995506,0.0,0.0,64.5
2381,RegionA,28.7513333333,374.448667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,333.32999955004493,0.0,0.0,64.5
2382,RegionA,26.348,376.852,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,405.67999999999995,0.0,0.0,64.5
2383,RegionA,11.4213333333,391.778667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,467.80999955004495,0.0,0.0,64.5
2384,RegionA,8.6446666667,394.555333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,515.4900004499549,0.0,0.0,64.5
2385,RegionA,5.7266666667,397.473333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,545.4600004499549,0.0,0.0,64.5
2386,RegionA,6.376,396.824,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,555.68,0.0,0.0,64.5
2387,RegionA,5.535,369.585,375.12,506.41200000000003,0.0,0.0,0.0,0.0,506.41200000000003,0.0,0.0,583.3679999999999,0.0,0.0,64.5
2388,RegionA,28.6306666667,342.459333,371.0899996667,500.97149955004505,0.0,0.0,0.0,0.0,500.97149955004505,0.0,0.0,558.8385004499548,0.0,0.0,64.5
2389,RegionA,13.7466666667,315.173333,328.9199996667,444.04199955004503,0.0,0.0,0.0,0.0,444.04199955004503,0.0,0.0,568.088000449955,0.0,0.0,64.5
2390,RegionA,13.25,303.77,317.02,427.977,0.0,0.0,0.0,0.0,427.977,0.0,0.0,522.023,0.0,0.0,64.5
2391,RegionA,23.5853333333,261.085667,284.6710003333,384.305850449955,0.0,0.0,0.0,0.0,384.305850449955,0.0,0.0,493.34414955004496,0.0,0.0,64.5
2392,RegionA,15.3126666667,246.132333,261.44499966669997,352.950749550045,0.0,0.0,0.0,0.0,352.950749550045,0.0,0.0,447.049250449955,0.0,0.0,64.5
2393,RegionA,15.4016666667,205.558333,220.9599996667,298.29599955004505,0.0,0.0,0.0,0.0,298.29599955004505,0.0,0.0,424.05400044995497,0.0,0.0,64.5
2394,RegionA,13.5563333333,216.963667,230.52000033329998,311.202000449955,0.0,0.0,0.0,0.0,311.202000449955,0.0,0.0,338.797999550045,0.0,0.0,64.5
2395,RegionA,9.524,224.566,234.09,316.0215,0.0,0.0,0.0,0.0,316.0215,0.0,0.0,271.8485,0.0,0.0,64.5
2396,RegionA,23.434,219.676,243.10999999999999,328.1985,0.0,0.0,0.0,0.0,328.1985,0.0,0.0,211.99150000000003,0.0,0.0,64.5
2397,RegionA,49.7613333333,207.508667,257.2700003333,347.314500449955,0.0,0.0,0.0,0.0,347.314500449955,0.0,0.0,162.90549955004502,0.0,0.0,64.5
2398,RegionA,43.6593333333,260.890667,304.5500003333,411.142500449955,0.0,0.0,0.0,0.0,411.142500449955,0.0,0.0,88.85749955004502,0.0,0.0,64.5
2399,RegionA,22.14,302.28,324.41999999999996,437.967,0.0,0.0,0.0,0.0,437.967,0.0,0.0,72.25300000000004,0.0,0.0,64.5
2400,RegionA,21.158667,367.981667,389.140334,525.3394509,0.0,0.0,0.0,0.0,525.3394509,-0.0,0.0,14.85054910000008,0.0,0.0,64.5
2401,RegionA,17.297333,393.03,410.32733299999995,553.94189955,0.0,0.0,0.0,0.0,553.94189955,-0.0,0.0,33.92810044999999,0.0,0.0,64.5
2402,RegionA,10.216,395.664,405.88,547.938,0.0,0.0,0.0,0.0,547.938,0.0,0.0,102.06200000000001,0.0,0.0,64.5
2403,RegionA,0.32,392.285,392.605,530.0167500000001,0.0,0.0,0.0,0.0,530.0167500000001,0.0,0.0,192.3332499999999,0.0,0.0,64.5
2404,RegionA,0.32,390.553333,390.873333,527.6789995500001,0.0,0.0,0.0,0.0,527.6789995500001,-0.0,0.0,272.32100044999993,0.0,0.0,64.5
2405,RegionA,0.192,390.19,390.382,527.0157,0.0,0.0,0.0,0.0,527.0157,0.0,0.0,350.63429999999994,0.0,0.0,64.5
2406,RegionA,0.0,392.482667,392.482667,529.85160045,0.0,0.0,0.0,0.0,529.85160045,100.0,0.0,320.14839955,100.0,0.0,157.5
0,RegionB,14.3733333333,325.436667,339.8100003333,458.74350044995504,0.0,0.0,0.0,0.0,368.74350044995504,0.0,0.0,171.44649955004502,0.0,90.0,46.173913043478265
1,RegionB,9.2346666667,381.385333,390.6199996667,527.336999550045,0.0,0.0,0.0,0.0,514.296999550045,0.0,0.0,73.57300044995498,0.0,13.040000000000004,32.0
2,RegionB,31.8106666667,361.789333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,118.64000044995498,0.0,0.0,32.0
3,RegionB,30.068,363.532,393.59999999999997,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,190.99,0.0,0.0,32.0
4,RegionB,29.2453333333,364.354667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,268.639999550045,0.0,0.0,32.0
5,RegionB,17.4466666667,376.153333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,346.29000044995496,0.0,0.0,32.0
6,RegionB,13.705,379.895,393.59999999999997,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,418.64,0.0,0.0,32.0
7,RegionB,15.5786666667,378.021333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,480.770000449955,0.0,0.0,32.0
8,RegionB,16.2946666667,377.305333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,528.4500004499549,0.0,0.0,32.0
9,RegionB,17.352,376.248,393.59999999999997,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,558.42,0.0,0.0,32.0
10,RegionB,14.88,378.72,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,568.64,0.0,0.0,32.0
11,RegionB,12.7366666667,380.863333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,558.420000449955,0.0,0.0,32.0
12,RegionB,25.9596666667,331.360333,357.3199996667,482.38199955004507,0.0,0.0,0.0,0.0,482.38199955004507,0.0,0.0,577.4280004499549,0.0,0.0,32.0
13,RegionB,24.7466666667,303.576333,328.32299966669996,443.236049550045,0.0,0.0,0.0,0.0,443.236049550045,0.0,0.0,568.893950449955,0.0,0.0,32.0
14,RegionB,25.2306666667,287.683333,312.9139996667,422.43389955004506,0.0,0.0,0.0,0.0,422.43389955004506,0.0,0.0,527.566100449955,0.0,0.0,32.0
15,RegionB,43.4026666667,236.227333,279.6299996667,377.500499550045,0.0,0.0,0.0,0.0,377.500499550045,0.0,0.0,500.149500449955,0.0,0.0,32.0
16,RegionB,55.313,197.768,253.08100000000002,341.65935,0.0,0.0,0.0,0.0,341.65935,0.0,0.0,458.34065,0.0,0.0,32.0
17,RegionB,42.8503333333,212.509667,255.3600003333,344.73600044995504,0.0,0.0,0.0,0.0,344.73600044995504,0.0,0.0,377.613999550045,0.0,0.0,32.0
18,RegionB,57.5853333333,158.044667,215.63000033330002,291.10050044995506,0.0,0.0,0.0,0.0,291.10050044995506,0.0,0.0,358.89949955004494,0.0,0.0,32.0
19,RegionB,70.6576666667,178.952333,249.6099996667,336.973499550045,0.0,0.0,0.0,0.0,336.973499550045,0.0,0.0,250.896500449955,0.0,0.0,32.0
20,RegionB,59.178,204.582,263.76,356.076,0.0,0.0,0.0,0.0,356.076,0.0,0.0,184.11400000000003,0.0,0.0,32.0
21,RegionB,58.089,219.931,278.02,375.327,0.0,0.0,0.0,0.0,375.327,0.0,0.0,134.89300000000003,0.0,0.0,32.0
22,RegionB,38.7766666667,275.023333,313.7999996667,423.629999550045,0.0,0.0,0.0,0.0,423.629999550045,0.0,0.0,76.370000449955,0.0,0.0,32.0
23,RegionB,37.0043333333,292.435667,329.4400003333,444.7440004499551,0.0,0.0,0.0,0.0,444.7440004499551,0.0,0.0,65.47599955004495,0.0,0.0,32.0
24,RegionB,13.264,327.626,340.89,460.2015,0.0,0.0,0.0,0.0,460.2015,-0.0,0.0,79.98850000000004,0.0,0.0,32.0
25,RegionB,27.7236666667,365.876333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,56.51000044995499,0.0,0.0,32.0
26,RegionB,9.8223333333,383.777667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,118.63999955004499,0.0,0.0,32.0
27,RegionB,6.048,387.552,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,190.99,0.0,0.0,32.0
28,RegionB,7.48,386.12,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,268.64,0.0,0.0,32.0
29,RegionB,7.1146666667,386.485333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,346.29000044995496,0.0,0.0,32.0
30,RegionB,21.6236666667,371.976333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,418.640000449955,0.0,0.0,32.0
31,RegionB,21.892,371.708,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,480.77,0.0,0.0,32.0
32,RegionB,25.2526666667,368.347333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,528.4500004499549,0.0,0.0,32.0
33,RegionB,22.4146666667,371.185333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,558.420000449955,0.0,0.0,32.0
34,RegionB,23.9306666667,369.669333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,568.640000449955,0.0,0.0,32.0
35,RegionB,16.532,367.168,383.7,517.995,0.0,0.0,0.0,0.0,517.995,0.0,0.0,571.785,0.0,0.0,32.0
36,RegionB,18.72,334.88,353.6,477.36000000000007,0.0,0.0,0.0,0.0,477.36000000000007,0.0,0.0,582.4499999999998,0.0,0.0,32.0
37,RegionB,20.5543333333,313.805667,334.36000033330004,451.3860004499551,0.0,0.0,0.0,0.0,451.3860004499551,0.0,0.0,560.7439995500449,0.0,0.0,32.0
38,RegionB,22.516,293.57,316.086,426.71610000000004,0.0,0.0,0.0,0.0,426.71610000000004,0.0,0.0,523.2838999999999,0.0,0.0,32.0
39,RegionB,23.008,266.34,289.34799999999996,390.61979999999994,0.0,0.0,0.0,0.0,390.61979999999994,0.0,0.0,487.03020000000004,0.0,0.0,32.0
40,RegionB,21.394,218.339,239.733,323.63955000000004,0.0,0.0,0.0,0.0,323.63955000000004,0.0,0.0,476.36044999999996,0.0,0.0,32.0
41,RegionB,24.4373333333,188.030667,212.46800033329998,286.831800449955,0.0,0.0,0.0,0.0,286.831800449955,0.0,0.0,435.51819955004504,0.0,0.0,32.0
42,RegionB,16.644,221.176,237.82,321.057,0.0,0.0,0.0,0.0,321.057,0.0,0.0,328.943,0.0,0.0,32.0
43,RegionB,18.8793333333,203.090667,221.9700003333,299.65950044995503,0.0,0.0,0.0,0.0,299.65950044995503,0.0,0.0,288.210499550045,0.0,0.0,32.0
44,RegionB,25.7366666667,215.833333,241.5699996667,326.119499550045,0.0,0.0,0.0,0.0,326.119499550045,0.0,0.0,214.07050044995503,0.0,0.0,32.0
45,RegionB,24.3293333333,237.610667,261.9400003333,353.619000449955,0.0,0.0,0.0,0.0,353.619000449955,0.0,0.0,156.600999550045,0.0,0.0,32.0
46,RegionB,25.2,263.05,288.25,389.13750000000005,0.0,0.0,0.0,0.0,389.13750000000005,0.0,0.0,110.86249999999995,0.0,0.0,32.0
47,RegionB,27.832,293.868,321.7,434.295,0.0,0.0,0.0,0.0,434.295,0.0,0.0,75.92500000000001,0.0,0.0,32.0
48,RegionB,28.7186666667,319.901333,348.61999966670004,470.63699955004506,0.0,0.0,0.0,0.0,470.63699955004506,0.0,0.0,69.553000449955,0.0,0.0,32.0
49,RegionB,20.0643333333,355.685667,375.7500003333,507.26250044995504,0.0,0.0,0.0,0.0,507.26250044995504,-0.0,0.0,80.60749955004496,0.0,0.0,32.0
50,RegionB,18.2313333333,375.368667,393.60000033330004,531.3600004499551,0.0,0.0,0.0,0.0,531.3600004499551,0.0,0.0,118.63999955004488,0.0,0.0,32.0
51,RegionB,18.7873333333,374.812667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,190.989999550045,0.0,0.0,32.0
52,RegionB,19.968,373.632,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,268.64,0.0,0.0,32.0
53,RegionB,19.2493333333,374.350667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,346.28999955004497,0.0,0.0,32.0
54,RegionB,17.018,376.582,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,418.64,0.0,0.0,32.0
55,RegionB,30.7993333333,362.800667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,480.769999550045,0.0,0.0,32.0
56,RegionB,30.1253333333,363.474667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,528.4499995500449,0.0,0.0,32.0
57,RegionB,42.9166666667,350.683333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,558.420000449955,0.0,0.0,32.0
58,RegionB,41.4966666667,352.103333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,568.640000449955,0.0,0.0,32.0
59,RegionB,43.32,336.06,379.38,512.163,0.0,0.0,0.0,0.0,512.163,0.0,0.0,577.617,0.0,0.0,32.0
60,RegionB,19.5376666667,334.288333,353.8259996667,477.66509955004506,0.0,0.0,0.0,0.0,477.66509955004506,0.0,0.0,582.1449004499549,0.0,0.0,32.0
61,RegionB,7.865,328.121,335.986,453.5811,0.0,0.0,0.0,0.0,453.5811,0.0,0.0,558.5489,0.0,0.0,32.0
62,RegionB,11.0146666667,311.455333,322.4699996667,435.33449955004505,0.0,0.0,0.0,0.0,435.33449955004505,0.0,0.0,514.665500449955,0.0,0.0,32.0
63,RegionB,12.2563333333,279.583667,291.8400003333,393.98400044995503,0.0,0.0,0.0,0.0,393.98400044995503,0.0,0.0,483.66599955004494,0.0,0.0,32.0
64,RegionB,9.875,245.72,255.595,345.05325000000005,0.0,0.0,0.0,0.0,345.05325000000005,0.0,0.0,454.94674999999995,0.0,0.0,32.0
65,RegionB,7.9866666667,227.763333,235.74999966669998,318.262499550045,0.0,0.0,0.0,0.0,318.262499550045,0.0,0.0,404.08750044995503,0.0,0.0,32.0
66,RegionB,7.3333333333,236.126667,243.4600003333,328.67100044995505,0.0,0.0,0.0,0.0,328.67100044995505,0.0,0.0,321.32899955004495,0.0,0.0,32.0
67,RegionB,7.5746666667,198.035333,205.60999966670002,277.573499550045,0.0,0.0,0.0,0.0,277.573499550045,0.0,0.0,310.296500449955,0.0,0.0,32.0
68,RegionB,3.147,263.133,266.28,359.478,0.0,0.0,0.0,0.0,359.478,0.0,0.0,180.71200000000005,0.0,0.0,32.0
69,RegionB,19.8793333333,244.470667,264.3500003333,356.872500449955,0.0,0.0,0.0,0.0,356.872500449955,0.0,0.0,153.34749955004503,0.0,0.0,32.0
70,RegionB,22.011,265.599,287.61,388.27350000000007,0.0,0.0,0.0,0.0,388.27350000000007,0.0,0.0,111.72649999999993,0.0,0.0,32.0
71,RegionB,22.3213333333,322.898667,345.2200003333,466.047000449955,0.0,0.0,0.0,0.0,466.047000449955,-0.0,0.0,44.172999550045006,0.0,0.0,32.0
72,RegionB,23.768,317.892,341.65999999999997,461.241,0.0,0.0,0.0,0.0,461.241,0.0,0.0,78.94900000000007,0.0,0.0,32.0
73,RegionB,25.5066666667,368.093333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,-0.0,0.0,56.51000044995499,0.0,0.0,32.0
74,RegionB,26.0916666667,367.508333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,118.64000044995498,0.0,0.0,32.0
75,RegionB,15.368,378.232,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,190.99,0.0,0.0,32.0
76,RegionB,6.6453333333,386.954667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,268.639999550045,0.0,0.0,32.0
77,RegionB,6.9826666667,386.617333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,346.29000044995496,0.0,0.0,32.0
78,RegionB,4.9163333333,388.683667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,418.639999550045,0.0,0.0,32.0
79,RegionB,7.2783333333,386.321667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,480.769999550045,0.0,0.0,32.0
80,RegionB,16.1013333333,377.498667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,528.4499995500449,0.0,0.0,32.0
81,RegionB,15.868,377.732,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,558.42,0.0,0.0,32.0
82,RegionB,28.763,364.837,393.59999999999997,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,568.64,0.0,0.0,32.0
83,RegionB,49.528,329.102,378.63,511.1505,0.0,0.0,0.0,0.0,511.1505,0.0,0.0,578.6295,0.0,0.0,32.0
84,RegionB,55.284,290.966,346.25,467.43750000000006,0.0,0.0,0.0,0.0,467.43750000000006,0.0,0.0,592.3725,0.0,0.0,32.0
85,RegionB,27.832,312.315,340.147,459.19845000000004,0.0,0.0,0.0,0.0,459.19845000000004,0.0,0.0,552.93155,0.0,0.0,32.0
86,RegionB,7.968,318.624,326.59200000000004,440.89920000000006,0.0,0.0,0.0,0.0,440.89920000000006,0.0,0.0,509.10079999999994,0.0,0.0,32.0
87,RegionB,12.9063333333,282.425667,295.33200033329996,398.698200449955,0.0,0.0,0.0,0.0,398.698200449955,0.0,0.0,478.951799550045,0.0,0.0,32.0
88,RegionB,11.6233333333,232.306667,243.9300003333,329.30550044995505,0.0,0.0,0.0,0.0,329.30550044995505,0.0,0.0,470.69449955004495,0.0,0.0,32.0
89,RegionB,12.5506666667,217.679333,230.22999966670002,310.81049955004505,0.0,0.0,0.0,0.0,310.81049955004505,0.0,0.0,411.53950044995497,0.0,0.0,32.0
90,RegionB,11.6366666667,244.863333,256.49999966670003,346.2749995500451,0.0,0.0,0.0,0.0,346.2749995500451,0.0,0.0,303.7250004499549,0.0,0.0,32.0
91,RegionB,14.08,222.54,236.62,319.437,0.0,0.0,0.0,0.0,319.437,0.0,0.0,268.433,0.0,0.0,32.0
92,RegionB,11.758,249.842,261.6,353.1600000000001,0.0,0.0,0.0,0.0,353.1600000000001,0.0,0.0,187.02999999999997,0.0,0.0,32.0
93,RegionB,7.259,273.361,280.62,378.83700000000005,0.0,0.0,0.0,0.0,378.83700000000005,0.0,0.0,131.38299999999998,0.0,0.0,32.0
94,RegionB,6.56,257.45,264.01,356.4135,0.0,0.0,0.0,0.0,356.4135,0.0,0.0,143.5865,0.0,0.0,32.0
95,RegionB,20.784,296.256,317.03999999999996,428.00399999999996,0.0,0.0,0.0,0.0,428.00399999999996,-0.0,0.0,82.21600000000007,0.0,0.0,32.0
96,RegionB,32.143,303.977,336.12,453.76200000000006,0.0,0.0,0.0,0.0,453.76200000000006,0.0,0.0,86.428,0.0,0.0,32.0
97,RegionB,33.442,359.708,393.15000000000003,530.7525,0.0,0.0,0.0,0.0,530.7525,0.0,0.0,57.11749999999995,0.0,0.0,32.0
98,RegionB,31.8666666667,361.733333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,118.64000044995498,0.0,0.0,32.0
99,RegionB,29.351,364.249,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,190.99,0.0,0.0,32.0
100,RegionB,34.9553333333,358.644667,393.60000033330004,531.3600004499551,0.0,0.0,0.0,0.0,531.3600004499551,0.0,0.0,268.6399995500449,0.0,0.0,32.0
101,RegionB,17.792,375.808,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,346.28999999999996,0.0,0.0,32.0
102,RegionB,20.5,373.1,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,418.64,0.0,0.0,32.0
103,RegionB,13.8586666667,379.741333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,480.770000449955,0.0,0.0,32.0
104,RegionB,9.8466666667,383.753333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,528.4500004499549,0.0,0.0,32.0
105,RegionB,13.3,380.3,393.6,531.36,0.0,0.0,0.0,0.0,531.36,0.0,0.0,558.42,0.0,0.0,32.0
106,RegionB,14.3826666667,379.217333,393.5999996667,531.359999550045,0.0,0.0,0.0,0.0,531.359999550045,0.0,0.0,568.640000449955,0.0,0.0,32.0
107,RegionB,20.0183333333,373.581667,393.6000003333,531.360000449955,0.0,0.0,0.0,0.0,531.360000449955,0.0,0.0,558.419999550045,0.0,0.0,32.0
108,RegionB,33.0,321.71,354.71,478.8585,0.0,0.0,0.0,0.0,478.8585,0.0,0.0,580.9514999999999,0.0,0.0,32.0
109,RegionB,37.5306666667,276.999333,314.52999966669995,424.61549955004494,0.0,0.0,0.0,0.0,424.61549955004494,0.0,0.0,587.514500449955,0.0,0.0,32.0
110,RegionB,29.979,272.532,302.51099999999997,408.38984999999997,0.0,0.0,0.0,0.0,408.38984999999997,0.0,0.0,541.61015,0.0,0.0,32.0
111,RegionB,26.581,261.314,287.89500000000004,388.65825000000007,0.0,0.0,0.0,0.0,388.65825000000007,0.0,0.0,488.9917499999999,0.0,0.0,32.0
112,RegionB,16.6006666667,226.379333,242.9799996667,328.02299955004503,0.0,0.0,0.0,0.0,328.02299955004503,0.0,0.0,471.97700044995497,0.0,0.0,32.0
113,RegionB,7.6966666667,226.473333,234.1699996667,316.129499550045,0.0,0.0,0.0,0.0,316.129499550045,0.0,0.0,406.220500449955,0.0,0.0,32.0
114,RegionB,3.6843333333,235.535667,239.2200003333,322.947000449955,0.0,0.0,0.0,0.0,322.947000449955,0.0,0.0,327.052999550045,0.0,0.0,32.0
115,RegionB,19.9563333333,202.203667,222.1600003333,299.916000449955,0.0,0.0,0.0,0.0,299.916000449955,0.0,0.0,287.953999550045,0.0,0.0,32.0
116,RegionB,29.7693333333,199.210667,228.9800003333,309.12300044995504,0.0,0.0,0.0,0.0,309.12300044995504,0.0,0.0,231.066999550045,0.0,0.0,32.0
117,RegionB,29.1586666667,237.571333,266.7299996667,360.08549955004503,0.0,0.0,0.0,0.0,360.08549955004503,0.0,0.0,150.134500449955,0.0,0.0,32.0
118,RegionB,32.775,262.605,295.38,398.76300000000003,0.0,0.0,0.0,0.0,398.76300000000003,0.0,0.0,101.23699999999997,0.0,0.0,32.0
